timestamp,value,failure
2013-12-03 19:40:00,85.67172288,False
2013-12-03 19:45:00,85.56966109,False
2013-12-03 19:50:00,86.33936754,False
2013-12-03 19:55:00,85.82410266,False
2013-12-03 20:00:00,85.67514744,False
2013-12-03 20:05:00,86.73557359,False
2013-12-03 20:10:00,86.71059894,False
2013-12-03 20:15:00,84.49232932,False
2013-12-03 20:20:00,84.57715258,False
2013-12-03 20:25:00,86.11829435,False
2013-12-03 20:30:00,85.81371619,False
2013-12-03 20:35:00,84.01298513,False
2013-12-03 20:40:00,85.86114419,False
2013-12-03 20:45:00,84.63378489,False
2013-12-03 20:50:00,84.6204503,False
2013-12-03 20:55:00,84.30866618,False
2013-12-03 21:00:00,83.42961151,False
2013-12-03 21:05:00,84.55433571,False
2013-12-03 21:10:00,83.45318420000002,False
2013-12-03 21:15:00,84.33273465,False
2013-12-03 21:20:00,83.62480036,False
2013-12-03 21:25:00,83.82024756,False
2013-12-03 21:30:00,82.82118107,False
2013-12-03 21:35:00,82.48534664,False
2013-12-03 21:40:00,82.41635233,False
2013-12-03 21:45:00,82.85831903,False
2013-12-03 21:50:00,81.22431855,False
2013-12-03 21:55:00,81.3498204,False
2013-12-03 22:00:00,80.37310562,False
2013-12-03 22:05:00,79.5603305,False
2013-12-03 22:10:00,79.97472613,False
2013-12-03 22:15:00,79.68231758,False
2013-12-03 22:20:00,78.25736747,False
2013-12-03 22:25:00,78.15867147,False
2013-12-03 22:30:00,76.50030119,False
2013-12-03 22:35:00,76.28318438,False
2013-12-03 22:40:00,76.58648498,False
2013-12-03 22:45:00,75.3056747,False
2013-12-03 22:50:00,74.74571333,False
2013-12-03 22:55:00,74.18629409,False
2013-12-03 23:00:00,74.77344761,False
2013-12-03 23:05:00,72.89169183,False
2013-12-03 23:10:00,72.92432965,False
2013-12-03 23:15:00,71.36444054,False
2013-12-03 23:20:00,70.60517297,False
2013-12-03 23:25:00,70.08010776,False
2013-12-03 23:30:00,70.80451005,False
2013-12-03 23:35:00,69.41110478,False
2013-12-03 23:40:00,68.23720056,False
2013-12-03 23:45:00,68.81053857,False
2013-12-03 23:50:00,67.95144903,False
2013-12-03 23:55:00,65.90649636,False
2013-12-04 00:00:00,66.20465117,False
2013-12-04 00:05:00,66.09439847,False
2013-12-04 00:10:00,64.92515067,False
2013-12-04 00:15:00,65.91054219,False
2013-12-04 00:20:00,65.0764574,False
2013-12-04 00:25:00,64.4365387,False
2013-12-04 00:30:00,64.22546298,False
2013-12-04 00:35:00,64.67301299,False
2013-12-04 00:40:00,62.87339214,False
2013-12-04 00:45:00,64.07636038,False
2013-12-04 00:50:00,64.24233104,False
2013-12-04 00:55:00,63.61616805,False
2013-12-04 01:00:00,62.35719049,False
2013-12-04 01:05:00,61.94124256,False
2013-12-04 01:10:00,62.19962941,False
2013-12-04 01:15:00,61.91339759,False
2013-12-04 01:20:00,61.92579229,False
2013-12-04 01:25:00,62.48497727,False
2013-12-04 01:30:00,61.935635,False
2013-12-04 01:35:00,61.63262008,False
2013-12-04 01:40:00,60.37118114,False
2013-12-04 01:45:00,59.96038979,False
2013-12-04 01:50:00,61.13922001,False
2013-12-04 01:55:00,60.52991525,False
2013-12-04 02:00:00,59.63744866,False
2013-12-04 02:05:00,60.00666098,False
2013-12-04 02:10:00,60.12505135,False
2013-12-04 02:15:00,59.72064235,False
2013-12-04 02:20:00,60.43677303,False
2013-12-04 02:25:00,62.87329018,False
2013-12-04 02:30:00,66.49930690000001,False
2013-12-04 02:35:00,69.81211169,False
2013-12-04 02:40:00,72.92970657,False
2013-12-04 02:45:00,75.48652039,False
2013-12-04 02:50:00,77.56468667,False
2013-12-04 02:55:00,78.28725568,False
2013-12-04 03:00:00,77.60706621,False
2013-12-04 03:05:00,79.24906378,False
2013-12-04 03:10:00,79.49390087,False
2013-12-04 03:15:00,80.39691483,False
2013-12-04 03:20:00,81.02638717,False
2013-12-04 03:25:00,80.03079367,False
2013-12-04 03:30:00,81.96289081,False
2013-12-04 03:35:00,82.80100858,False
2013-12-04 03:40:00,82.63704015,False
2013-12-04 03:45:00,82.54456987,False
2013-12-04 03:50:00,83.91816767,False
2013-12-04 03:55:00,84.21337153,False
2013-12-04 04:00:00,83.5474584,False
2013-12-04 04:05:00,83.94591696,False
2013-12-04 04:10:00,85.50765598,False
2013-12-04 04:15:00,84.75313439,False
2013-12-04 04:20:00,87.38966543,False
2013-12-04 04:25:00,85.61241075,False
2013-12-04 04:30:00,87.04546782,False
2013-12-04 04:35:00,87.60232129,False
2013-12-04 04:40:00,87.31292835,False
2013-12-04 04:45:00,87.61788219,False
2013-12-04 04:50:00,87.91839902,False
2013-12-04 04:55:00,87.33875515,False
2013-12-04 05:00:00,87.00012634,False
2013-12-04 05:05:00,86.98303457,False
2013-12-04 05:10:00,88.13082806,False
2013-12-04 05:15:00,88.89966936,False
2013-12-04 05:20:00,88.76009472,False
2013-12-04 05:25:00,87.91843709,False
2013-12-04 05:30:00,87.61665589,False
2013-12-04 05:35:00,88.30627918,False
2013-12-04 05:40:00,88.93290809999998,False
2013-12-04 05:45:00,88.29581581,False
2013-12-04 05:50:00,87.12400298,False
2013-12-04 05:55:00,89.0575271,False
2013-12-04 06:00:00,86.98426456,False
2013-12-04 06:05:00,88.16593201,False
2013-12-04 06:10:00,87.07435833,False
2013-12-04 06:15:00,88.25426297,False
2013-12-04 06:20:00,87.0632953,False
2013-12-04 06:25:00,88.74480066,False
2013-12-04 06:30:00,88.51117094,False
2013-12-04 06:35:00,88.37158723,False
2013-12-04 06:40:00,88.00478586,False
2013-12-04 06:45:00,88.61564448,False
2013-12-04 06:50:00,89.857271,False
2013-12-04 06:55:00,89.11117455,False
2013-12-04 07:00:00,88.73527502,False
2013-12-04 07:05:00,90.44048272,False
2013-12-04 07:10:00,90.87460331,False
2013-12-04 07:15:00,88.83698476,False
2013-12-04 07:20:00,90.74342245,False
2013-12-04 07:25:00,90.92465673,False
2013-12-04 07:30:00,89.80826519,False
2013-12-04 07:35:00,89.87410639,False
2013-12-04 07:40:00,91.94873788,False
2013-12-04 07:45:00,91.03236887,False
2013-12-04 07:50:00,91.26672743,False
2013-12-04 07:55:00,89.98528487,False
2013-12-04 08:00:00,90.77882139,False
2013-12-04 08:05:00,91.84765707,False
2013-12-04 08:10:00,90.42548359,False
2013-12-04 08:15:00,91.3827811,False
2013-12-04 08:20:00,90.06954941,False
2013-12-04 08:25:00,89.97814049,False
2013-12-04 08:30:00,90.3096759,False
2013-12-04 08:35:00,90.72428594,False
2013-12-04 08:40:00,90.1455803,False
2013-12-04 08:45:00,91.60297257,False
2013-12-04 08:50:00,89.95340409,False
2013-12-04 08:55:00,91.23679402,False
2013-12-04 09:00:00,90.88751787,False
2013-12-04 09:05:00,91.11322564,False
2013-12-04 09:10:00,91.71235473,False
2013-12-04 09:15:00,91.11938781,False
2013-12-04 09:20:00,91.10486261,False
2013-12-04 09:25:00,91.6813322,False
2013-12-04 09:30:00,90.514947,False
2013-12-04 09:35:00,89.71700074,False
2013-12-04 09:40:00,91.65203082,False
2013-12-04 09:45:00,91.01595463,False
2013-12-04 09:50:00,91.47394549,False
2013-12-04 09:55:00,91.03909176,False
2013-12-04 10:00:00,89.65866770000002,False
2013-12-04 10:05:00,91.06468954,False
2013-12-04 10:10:00,90.05823487,False
2013-12-04 10:15:00,90.23402189,False
2013-12-04 10:20:00,89.98472665,False
2013-12-04 10:25:00,91.8117387,False
2013-12-04 10:30:00,91.5975513,False
2013-12-04 10:35:00,90.57501904,False
2013-12-04 10:40:00,90.25297529,False
2013-12-04 10:45:00,89.78884843,False
2013-12-04 10:50:00,91.49798647,False
2013-12-04 10:55:00,90.15558683,False
2013-12-04 11:00:00,91.54101803,False
2013-12-04 11:05:00,90.34836465,False
2013-12-04 11:10:00,91.03425337,False
2013-12-04 11:15:00,90.10654338,False
2013-12-04 11:20:00,91.14968611,False
2013-12-04 11:25:00,90.85022799,False
2013-12-04 11:30:00,90.23782718,False
2013-12-04 11:35:00,90.57429048,False
2013-12-04 11:40:00,91.44783131,False
2013-12-04 11:45:00,89.7515613,False
2013-12-04 11:50:00,90.52987624,False
2013-12-04 11:55:00,90.60576981,False
2013-12-04 12:00:00,88.85217825,False
2013-12-04 12:05:00,90.03063173,False
2013-12-04 12:10:00,89.38603658,False
2013-12-04 12:15:00,89.66376247,False
2013-12-04 12:20:00,88.05606264,False
2013-12-04 12:25:00,87.71234894,False
2013-12-04 12:30:00,86.62532028,False
2013-12-04 12:35:00,86.89842071,False
2013-12-04 12:40:00,86.10068109,False
2013-12-04 12:45:00,86.32186857,False
2013-12-04 12:50:00,87.1806124,False
2013-12-04 12:55:00,85.58175774,False
2013-12-04 13:00:00,84.32018121,False
2013-12-04 13:05:00,85.34846490000002,False
2013-12-04 13:10:00,85.23133389,False
2013-12-04 13:15:00,83.60369239,False
2013-12-04 13:20:00,84.14668277,False
2013-12-04 13:25:00,84.36204419,False
2013-12-04 13:30:00,82.44829347,False
2013-12-04 13:35:00,81.86204397,False
2013-12-04 13:40:00,82.19836897,False
2013-12-04 13:45:00,80.83766416,False
2013-12-04 13:50:00,82.56379835,False
2013-12-04 13:55:00,80.59808084,False
2013-12-04 14:00:00,80.89253215,False
2013-12-04 14:05:00,82.13609654,False
2013-12-04 14:10:00,81.81714711,False
2013-12-04 14:15:00,80.48854812,False
2013-12-04 14:20:00,81.26469622,False
2013-12-04 14:25:00,82.42140024,False
2013-12-04 14:30:00,82.23030379,False
2013-12-04 14:35:00,80.90134325,False
2013-12-04 14:40:00,80.63039214,False
2013-12-04 14:45:00,82.21095386,False
2013-12-04 14:50:00,80.81686347,False
2013-12-04 14:55:00,82.55444217,False
2013-12-04 15:00:00,82.44111181,False
2013-12-04 15:05:00,82.15499505,False
2013-12-04 15:10:00,82.57000445,False
2013-12-04 15:15:00,82.65327799,False
2013-12-04 15:20:00,83.17016645,False
2013-12-04 15:25:00,83.89940482,False
2013-12-04 15:30:00,83.34087231,False
2013-12-04 15:35:00,85.33284543,False
2013-12-04 15:40:00,85.93505505,False
2013-12-04 15:45:00,85.71260799,False
2013-12-04 15:50:00,87.38667453,False
2013-12-04 15:55:00,87.53885279,False
2013-12-04 16:00:00,89.39106540000002,False
2013-12-04 16:05:00,90.39821735,False
2013-12-04 16:10:00,89.99111759,False
2013-12-04 16:15:00,92.67881246,False
2013-12-04 16:20:00,92.17664249,False
2013-12-04 16:25:00,93.01952015,False
2013-12-04 16:30:00,94.36744637,False
2013-12-04 16:35:00,92.10645466,False
2013-12-04 16:40:00,93.72782704,False
2013-12-04 16:45:00,92.00929857,False
2013-12-04 16:50:00,91.78009622,False
2013-12-04 16:55:00,92.88011059,False
2013-12-04 17:00:00,91.49568071,False
2013-12-04 17:05:00,92.16856523,False
2013-12-04 17:10:00,91.95875727,False
2013-12-04 17:15:00,91.7865819,False
2013-12-04 17:20:00,90.80421640000002,False
2013-12-04 17:25:00,90.04604107,False
2013-12-04 17:30:00,89.24455669,False
2013-12-04 17:35:00,88.97549237,False
2013-12-04 17:40:00,89.06278767,False
2013-12-04 17:45:00,89.83434121,False
2013-12-04 17:50:00,88.75770969,False
2013-12-04 17:55:00,88.93708576,False
2013-12-04 18:00:00,89.89472492,False
2013-12-04 18:05:00,89.75942233,False
2013-12-04 18:10:00,89.84901477,False
2013-12-04 18:15:00,89.09228711,False
2013-12-04 18:20:00,89.28155577,False
2013-12-04 18:25:00,88.97625236,False
2013-12-04 18:30:00,88.31911026,False
2013-12-04 18:35:00,86.89757046,False
2013-12-04 18:40:00,86.46548218,False
2013-12-04 18:45:00,87.93127799,False
2013-12-04 18:50:00,86.14703741,False
2013-12-04 18:55:00,86.20108694,False
2013-12-04 19:00:00,84.68833564,False
2013-12-04 19:05:00,84.55245269,False
2013-12-04 19:10:00,85.03371137,False
2013-12-04 19:15:00,84.16566457,False
2013-12-04 19:20:00,83.41172533,False
2013-12-04 19:25:00,83.48429814,False
2013-12-04 19:30:00,84.03467948,False
2013-12-04 19:35:00,84.02689217,False
2013-12-04 19:40:00,83.67734936,False
2013-12-04 19:45:00,82.31388201,False
2013-12-04 19:50:00,81.06008809999999,False
2013-12-04 19:55:00,81.804672,False
2013-12-04 20:00:00,82.54389631,False
2013-12-04 20:05:00,81.87183273,False
2013-12-04 20:10:00,80.99710173,False
2013-12-04 20:15:00,79.91313421,False
2013-12-04 20:20:00,81.32479433,False
2013-12-04 20:25:00,79.94101834,False
2013-12-04 20:30:00,79.44182803,False
2013-12-04 20:35:00,79.53199670000002,False
2013-12-04 20:40:00,79.58711093,False
2013-12-04 20:45:00,79.2697328,False
2013-12-04 20:50:00,81.02489838,False
2013-12-04 20:55:00,80.60286328,False
2013-12-04 21:00:00,80.44649158,False
2013-12-04 21:05:00,81.07399759999998,False
2013-12-04 21:10:00,80.13239831,False
2013-12-04 21:15:00,81.33413076,False
2013-12-04 21:20:00,79.51232841,False
2013-12-04 21:25:00,80.50032751,False
2013-12-04 21:30:00,79.97948954,False
2013-12-04 21:35:00,79.83015237,False
2013-12-04 21:40:00,78.96169451,False
2013-12-04 21:45:00,78.74249219,False
2013-12-04 21:50:00,77.26466917,False
2013-12-04 21:55:00,77.86819433,False
2013-12-04 22:00:00,76.76317722,False
2013-12-04 22:05:00,78.47627847,False
2013-12-04 22:10:00,76.77337183,False
2013-12-04 22:15:00,77.43778372,False
2013-12-04 22:20:00,77.36030679,False
2013-12-04 22:25:00,76.11909253,False
2013-12-04 22:30:00,76.56850919,False
2013-12-04 22:35:00,76.48572951,False
2013-12-04 22:40:00,76.4624307,False
2013-12-04 22:45:00,77.35105191,False
2013-12-04 22:50:00,77.04228069,False
2013-12-04 22:55:00,76.28685218,False
2013-12-04 23:00:00,77.58567673,False
2013-12-04 23:05:00,78.52005968,False
2013-12-04 23:10:00,79.65510723,False
2013-12-04 23:15:00,80.1073755,False
2013-12-04 23:20:00,79.97991582,False
2013-12-04 23:25:00,82.09911484,False
2013-12-04 23:30:00,81.02731208,False
2013-12-04 23:35:00,82.36891368,False
2013-12-04 23:40:00,82.43188272,False
2013-12-04 23:45:00,83.27622491,False
2013-12-04 23:50:00,81.25979414,False
2013-12-04 23:55:00,81.76280285,False
2013-12-05 00:00:00,83.35420453,False
2013-12-05 00:05:00,82.52295937,False
2013-12-05 00:10:00,81.85942459,False
2013-12-05 00:15:00,81.8037868,False
2013-12-05 00:20:00,82.57528729,False
2013-12-05 00:25:00,82.90318308,False
2013-12-05 00:30:00,82.4823319,False
2013-12-05 00:35:00,83.39210799,False
2013-12-05 00:40:00,81.37690913,False
2013-12-05 00:45:00,81.24603216,False
2013-12-05 00:50:00,82.58037157,False
2013-12-05 00:55:00,81.87701487,False
2013-12-05 01:00:00,83.55915859,False
2013-12-05 01:05:00,81.59858688,False
2013-12-05 01:10:00,82.74195917,False
2013-12-05 01:15:00,82.71827429,False
2013-12-05 01:20:00,82.37771613,False
2013-12-05 01:25:00,81.72015198,False
2013-12-05 01:30:00,83.29989108,False
2013-12-05 01:35:00,83.59659781,False
2013-12-05 01:40:00,81.56817194,False
2013-12-05 01:45:00,82.41137405,False
2013-12-05 01:50:00,82.0728321,False
2013-12-05 01:55:00,83.58370499,False
2013-12-05 02:00:00,82.84410371,False
2013-12-05 02:05:00,82.61618649,False
2013-12-05 02:10:00,82.16627916,False
2013-12-05 02:15:00,83.05385388,False
2013-12-05 02:20:00,83.53246444,False
2013-12-05 02:25:00,82.91920490000003,False
2013-12-05 02:30:00,81.72472683,False
2013-12-05 02:35:00,82.53245119,False
2013-12-05 02:40:00,81.89611827,False
2013-12-05 02:45:00,81.98874197,False
2013-12-05 02:50:00,83.58350239,False
2013-12-05 02:55:00,82.17427237,False
2013-12-05 03:00:00,81.81918517,False
2013-12-05 03:05:00,82.60145334,False
2013-12-05 03:10:00,83.08653743,False
2013-12-05 03:15:00,83.45371038,False
2013-12-05 03:20:00,81.41285397,False
2013-12-05 03:25:00,83.3780726,False
2013-12-05 03:30:00,83.44733584,False
2013-12-05 03:35:00,81.36004802,False
2013-12-05 03:40:00,82.68029327,False
2013-12-05 03:45:00,81.28135587,False
2013-12-05 03:50:00,82.59111138,False
2013-12-05 03:55:00,83.41638363,False
2013-12-05 04:00:00,81.29591751,False
2013-12-05 04:05:00,83.4138286,False
2013-12-05 04:10:00,82.49198933,False
2013-12-05 04:15:00,82.57240851,False
2013-12-05 04:20:00,82.45706835,False
2013-12-05 04:25:00,83.02181864,False
2013-12-05 04:30:00,82.9949833,False
